,id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,zipcode
2919,46890153,Downtown,Central Business District,47.608292,-122.335182,Entire home/apt,212,98101
2920,46897588,Delridge,South Delridge,47.5233,-122.36125,Entire home/apt,90,98106
2921,46901420,Beacon Hill,Mid-Beacon Hill,47.55799,-122.29368,Private room,60,98108
2922,47843109,Other neighborhoods,Fremont,47.65391,-122.35426,Entire home/apt,258,98103
2923,46905015,West Seattle,Seaview,47.54674,-122.38871,Entire home/apt,126,98136
2924,46917613,Other neighborhoods,Roosevelt,47.68896,-122.32844,Private room,114,98115
2925,47844989,Capitol Hill,Broadway,47.62593,-122.31946,Entire home/apt,80,98102
2926,47848247,Downtown,Pioneer Square,47.60187,-122.3324,Entire home/apt,119,98104
2927,46928633,Other neighborhoods,Green Lake,47.68977,-122.34186,Private room,49,98103
2928,47856630,Queen Anne,West Queen Anne,47.63889,-122.36265,Entire home/apt,260,98119
2929,47858207,Seward Park,Seward Park,47.54997,-122.26343,Entire home/apt,159,98118
2930,46944787,Other neighborhoods,Fremont,47.66266,-122.34837,Entire home/apt,155,98103
2931,47900852,Other neighborhoods,Greenwood,47.68708,-122.35613,Entire home/apt,295,98103
2932,46961678,Other neighborhoods,Wallingford,47.66187,-122.33449,Entire home/apt,64,98103
2933,47902724,Other neighborhoods,Bryant,47.66457,-122.28634,Entire home/apt,140,98105
2934,46974831,West Seattle,Genesee,47.561207,-122.383446,Entire home/apt,185,98116
2935,47908013,Beacon Hill,Mid-Beacon Hill,47.55545,-122.31212,Entire home/apt,88,98108
2936,47916144,Downtown,Pike-Market,47.61179,-122.342529,Entire home/apt,181,98121
2937,47919660,Downtown,Pike-Market,47.61179,-122.342529,Entire home/apt,156,98121
2938,46993410,Downtown,Central Business District,47.60775,-122.33932,Private room,125,98101
2939,47002843,West Seattle,Genesee,47.56956,-122.38519,Entire home/apt,151,98116
2940,47924335,Capitol Hill,Broadway,47.62399,-122.31877,Entire home/apt,87,98102
2941,47939493,Capitol Hill,Broadway,47.62349,-122.32032,Private room,80,98102
2942,47022211,Cascade,South Lake Union,47.61859,-122.3457,Entire home/apt,142,98109
2943,47032823,Beacon Hill,Mid-Beacon Hill,47.55668,-122.29501,Private room,60,98108
2944,47033018,Beacon Hill,Mid-Beacon Hill,47.55657,-122.29517,Private room,60,98108
2945,47033205,Beacon Hill,Mid-Beacon Hill,47.55716,-122.29591,Private room,65,98108
2946,47036686,Ballard,West Woodland,47.66967,-122.37072,Entire home/apt,290,98107
2947,47939830,Northgate,Maple Leaf,47.69333,-122.30881,Entire home/apt,247,98115
2948,47042157,Cascade,South Lake Union,47.619118,-122.338081,Entire home/apt,219,98109
2949,48007942,Cascade,South Lake Union,47.622383,-122.343353,Entire home/apt,130,98109
2950,48008068,Cascade,South Lake Union,47.622383,-122.343353,Entire home/apt,125,98109
2951,48017771,Capitol Hill,Broadway,47.626,-122.31968,Entire home/apt,99,98102
2952,48019499,Central Area,Atlantic,47.60164,-122.31219,Entire home/apt,450,98122
2953,47942972,Downtown,Belltown,47.61602,-122.34712,Entire home/apt,328,98121
2954,47962012,Northgate,North College Park,47.70482,-122.34123,Entire home/apt,182,98133
2955,48025964,Queen Anne,Lower Queen Anne,47.62682,-122.3542,Entire home/apt,379,98109
2956,47962381,Delridge,North Delridge,47.56803,-122.37031,Entire home/apt,134,98126
2957,47966894,Other neighborhoods,Wallingford,47.65621,-122.33173,Entire home/apt,586,98103
2958,47975435,Downtown,Belltown,47.61483,-122.34061,Entire home/apt,143,98121
2959,47975554,Downtown,Belltown,47.61436,-122.3408,Entire home/apt,143,98121
2960,47975595,Downtown,Belltown,47.61437,-122.3419,Entire home/apt,153,98121
2961,48031092,Northgate,Maple Leaf,47.69926,-122.30547,Entire home/apt,126,98115
2962,47978078,Other neighborhoods,Phinney Ridge,47.67949,-122.34947,Entire home/apt,109,98103
2963,47982357,Capitol Hill,Broadway,47.617851,-122.314713,Entire home/apt,213,98122
2964,47982947,Queen Anne,Lower Queen Anne,47.62504,-122.35381,Entire home/apt,117,98109
2965,48041067,Downtown,Pioneer Square,47.59697,-122.33132,Entire home/apt,530,98104
2966,48044387,Queen Anne,East Queen Anne,47.64086,-122.34419,Entire home/apt,495,98109
2967,47985606,Cascade,South Lake Union,47.622383,-122.343353,Entire home/apt,120,98109
2968,47988422,Cascade,South Lake Union,47.622383,-122.343353,Entire home/apt,129,98109
2969,47988489,Cascade,South Lake Union,47.622383,-122.343353,Entire home/apt,147,98109
2970,48046428,Central Area,Atlantic,47.59695,-122.30135,Entire home/apt,492,98144
2971,48054770,Other neighborhoods,Wedgwood,47.68445,-122.29042,Entire home/apt,147,98115
2972,47989863,Queen Anne,North Queen Anne,47.6432,-122.36784,Entire home/apt,320,98119
2973,47996773,Capitol Hill,Broadway,47.62115,-122.32658,Entire home/apt,180,98102
2974,48058275,Other neighborhoods,Fremont,47.65704,-122.35677,Entire home/apt,279,98103
2975,47998249,Other neighborhoods,Roosevelt,47.677,-122.31943,Entire home/apt,150,98115
2976,47998856,Ballard,Adams,47.66828,-122.39692,Entire home/apt,202,98107
2977,48059347,Delridge,High Point,47.53992,-122.36712,Entire home/apt,130,98106
2978,48000244,Ballard,West Woodland,47.67191,-122.36128,Entire home/apt,48,98107
2979,48006822,Delridge,Highland Park,47.52266,-122.34953,Entire home/apt,199,98106
2980,48069119,Beacon Hill,Mid-Beacon Hill,47.54963,-122.28837,Entire home/apt,320,98118
2981,48070053,Other neighborhoods,Green Lake,47.68564,-122.33579,Entire home/apt,87,98103
2982,48070057,Other neighborhoods,Green Lake,47.68754,-122.33477,Private room,77,98103
2983,48071350,Queen Anne,East Queen Anne,47.64036,-122.34316,Entire home/apt,308,98109
2984,48569368,Beacon Hill,North Beacon Hill,47.57741,-122.30158,Private room,43,98144
2985,48572643,Lake City,Olympic Hills,47.72437,-122.29632,Entire home/apt,110,98125
2986,48075755,Other neighborhoods,Greenwood,47.6843,-122.35539,Entire home/apt,195,98103
2987,48581671,Downtown,Central Business District,47.608292,-122.335182,Entire home/apt,127,98101
2988,48079334,West Seattle,Fauntleroy,47.51833,-122.37868,Entire home/apt,192,98126
2989,48585796,Downtown,Pike-Market,47.61014,-122.33996,Entire home/apt,240,98101
2990,48589340,Capitol Hill,Broadway,47.62567,-122.318,Entire home/apt,105,98102
2991,48081558,Queen Anne,North Queen Anne,47.64251,-122.37219,Entire home/apt,417,98119
2992,48097196,Delridge,High Point,47.54531,-122.37612,Entire home/apt,95,98126
2993,48590075,Other neighborhoods,View Ridge,47.67981,-122.28378,Entire home/apt,681,98115
2994,48591264,Queen Anne,Lower Queen Anne,47.62521,-122.35577,Entire home/apt,110,
2995,48107724,Other neighborhoods,Fremont,47.66412,-122.36066,Entire home/apt,110,98107
2996,48112212,Central Area,Minor,47.60401,-122.31183,Entire home/apt,442,98122
2997,48598582,Downtown,Central Business District,47.608292,-122.335182,Entire home/apt,177,98101
2998,48598639,Downtown,Belltown,47.61718,-122.331375,Entire home/apt,328,98101
2999,48605278,West Seattle,Alki,47.56878,-122.40887,Entire home/apt,159,98116
3000,48119054,Downtown,First Hill,47.61105,-122.33079,Entire home/apt,177,98104
3001,48156562,Lake City,Matthews Beach,47.71044,-122.28955,Entire home/apt,80,98125
3002,48629485,Other neighborhoods,Wallingford,47.67151,-122.32811,Entire home/apt,156,98105
3003,48630038,Capitol Hill,Broadway,47.61692,-122.32599,Entire home/apt,115,98122
3004,48159093,Rainier Valley,Columbia City,47.55831,-122.27624,Entire home/apt,198,98118
3005,48634798,Rainier Valley,Rainier Beach,47.51246,-122.25087,Entire home/apt,311,98118
3006,48160763,Other neighborhoods,Roosevelt,47.68911,-122.32842,Private room,115,98115
3007,48642000,West Seattle,Genesee,47.56516,-122.37866,Entire home/apt,133,98126
3008,48173400,Queen Anne,Lower Queen Anne,47.62347,-122.35542,Entire home/apt,114,98109
3009,48643791,Queen Anne,Lower Queen Anne,47.62531,-122.35567,Entire home/apt,110,98109
3010,48187886,West Seattle,Gatewood,47.53060596,-122.3834406,Entire home/apt,125,98136
3011,48648691,Queen Anne,Lower Queen Anne,47.62769,-122.35396,Entire home/apt,279,98109
3012,48190701,West Seattle,Fairmount Park,47.54851,-122.38696,Entire home/apt,164,98136
3013,48664932,Other neighborhoods,Wallingford,47.66483,-122.32364,Entire home/apt,207,98105
3014,48198505,Other neighborhoods,Phinney Ridge,47.67369,-122.36053,Entire home/apt,80,98107
3015,48671001,Downtown,Belltown,47.6184,-122.34687,Entire home/apt,105,98109
3016,48684444,University District,University District,47.66169,-122.31279,Entire home/apt,80,98105
3017,48684543,University District,University District,47.66106,-122.31432,Entire home/apt,115,
3018,48202083,Capitol Hill,Stevens,47.62454,-122.29476,Entire home/apt,229,98112
3019,48684962,Rainier Valley,Rainier Beach,47.51094,-122.2425,Entire home/apt,299,98178
3020,48698808,Capitol Hill,Broadway,47.62502,-122.31315,Entire home/apt,145,98112
3021,48698903,Capitol Hill,Broadway,47.62456,-122.31415,Entire home/apt,135,98112
3022,48214818,Cascade,South Lake Union,47.61859,-122.34671,Entire home/apt,159,98109
3023,48216095,Downtown,Pike-Market,47.60958,-122.33977,Entire home/apt,199,98101
3024,48700287,Other neighborhoods,Bryant,47.67537,-122.28584,Entire home/apt,70,98115
3025,48217817,Cascade,South Lake Union,47.623688,-122.332069,Entire home/apt,257,98109
3026,48217946,Cascade,South Lake Union,47.623688,-122.332069,Entire home/apt,240,98109
3027,48219735,Other neighborhoods,Ravenna,47.66558,-122.29521,Private room,62,98105
3028,48708466,Capitol Hill,Broadway,47.619457,-122.319107,Entire home/apt,126,98102
3029,48714803,West Seattle,Alki,47.56659,-122.40835,Entire home/apt,185,98116
3030,48714907,West Seattle,Alki,47.56686,-122.40843,Entire home/apt,395,98116
3031,48727524,Capitol Hill,Broadway,47.619457,-122.319107,Entire home/apt,145,98102
3032,48727590,Capitol Hill,Broadway,47.619457,-122.319107,Entire home/apt,131,98102
3033,48727595,Capitol Hill,Broadway,47.619457,-122.319107,Entire home/apt,112,98102
3034,48232413,Other neighborhoods,Georgetown,47.54971,-122.31896,Private room,78,98108
3035,48734575,Other neighborhoods,Laurelhurst,47.65766,-122.28076,Entire home/apt,102,98105
3036,48232954,Queen Anne,Lower Queen Anne,47.62341,-122.35416,Entire home/apt,115,98109
3037,48236463,Other neighborhoods,Fremont,47.65678,-122.34712,Entire home/apt,125,98103
3038,48241907,Downtown,Pike-Market,47.60973,-122.33956,Entire home/apt,331,98101
3039,48737264,Central Area,Leschi,47.60005,-122.29106,Entire home/apt,314,98144
3040,48739960,Downtown,Central Business District,47.60658,-122.33928,Entire home/apt,379,98101
3041,48255748,Other neighborhoods,Laurelhurst,47.66564,-122.276,Private room,186,98105
3042,48741249,Rainier Valley,Columbia City,47.55732,-122.28564,Entire home/apt,70,98118
3043,48266237,Central Area,Harrison/Denny-Blaine,47.62428,-122.29302,Entire home/apt,785,98112
